CountryName,CountryCode,IndicatorName,IndicatorCode,Years,Val
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2018,1440.0
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2016,
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2018,
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,2015,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,2016,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,2017,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,2018,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,2019,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,2015,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,2016,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,2017,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,2018,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,2019,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,2016,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,2017,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,2018,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,2019,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,2015,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,2016,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,2017,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,2018,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,2019,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,2016,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,2017,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,2018,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,2019,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2016,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2018,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2016,
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2016,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2018,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,6.08
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2016,5.99
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,5.81
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2018,5.76
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,5.69
Cameroon,CMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Cameroon,CMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2016,
Cameroon,CMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
Cameroon,CMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2018,
Cameroon,CMR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
Cameroon,CMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Cameroon,CMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2016,
Cameroon,CMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
Cameroon,CMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2018,
Cameroon,CMR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
Cameroon,CMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Cameroon,CMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2016,
Cameroon,CMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
Cameroon,CMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2018,
Cameroon,CMR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2016,
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2018,
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,3.54
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,3.47
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,3.36
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,3.36
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,3.34
Cameroon,CMR,"Population, total",SP.POP.TOTL,2015,23298368.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2016,23926539.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2017,24566045.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2018,25216237.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2019,
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,49.52
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,36.67
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,43.46
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,43.38
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.0
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.0
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,0.0
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2018,0.01
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,460.0
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2016,470.0
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,460.0
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2018,490.0
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2016,
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2018,
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
"Congo, Dem. Rep.",COD,Income share held by second 20%,SI.DST.02ND.20,2015,
"Congo, Dem. Rep.",COD,Income share held by second 20%,SI.DST.02ND.20,2016,
"Congo, Dem. Rep.",COD,Income share held by second 20%,SI.DST.02ND.20,2017,
"Congo, Dem. Rep.",COD,Income share held by second 20%,SI.DST.02ND.20,2018,
"Congo, Dem. Rep.",COD,Income share held by second 20%,SI.DST.02ND.20,2019,
"Congo, Dem. Rep.",COD,Income share held by third 20%,SI.DST.03RD.20,2015,
"Congo, Dem. Rep.",COD,Income share held by third 20%,SI.DST.03RD.20,2016,
"Congo, Dem. Rep.",COD,Income share held by third 20%,SI.DST.03RD.20,2017,
"Congo, Dem. Rep.",COD,Income share held by third 20%,SI.DST.03RD.20,2018,
"Congo, Dem. Rep.",COD,Income share held by third 20%,SI.DST.03RD.20,2019,
"Congo, Dem. Rep.",COD,Income share held by fourth 20%,SI.DST.04TH.20,2015,
"Congo, Dem. Rep.",COD,Income share held by fourth 20%,SI.DST.04TH.20,2016,
"Congo, Dem. Rep.",COD,Income share held by fourth 20%,SI.DST.04TH.20,2017,
"Congo, Dem. Rep.",COD,Income share held by fourth 20%,SI.DST.04TH.20,2018,
"Congo, Dem. Rep.",COD,Income share held by fourth 20%,SI.DST.04TH.20,2019,
"Congo, Dem. Rep.",COD,Income share held by highest 20%,SI.DST.05TH.20,2015,
"Congo, Dem. Rep.",COD,Income share held by highest 20%,SI.DST.05TH.20,2016,
"Congo, Dem. Rep.",COD,Income share held by highest 20%,SI.DST.05TH.20,2017,
"Congo, Dem. Rep.",COD,Income share held by highest 20%,SI.DST.05TH.20,2018,
"Congo, Dem. Rep.",COD,Income share held by highest 20%,SI.DST.05TH.20,2019,
"Congo, Dem. Rep.",COD,Income share held by lowest 20%,SI.DST.FRST.20,2015,
"Congo, Dem. Rep.",COD,Income share held by lowest 20%,SI.DST.FRST.20,2016,
"Congo, Dem. Rep.",COD,Income share held by lowest 20%,SI.DST.FRST.20,2017,
"Congo, Dem. Rep.",COD,Income share held by lowest 20%,SI.DST.FRST.20,2018,
"Congo, Dem. Rep.",COD,Income share held by lowest 20%,SI.DST.FRST.20,2019,
"Congo, Dem. Rep.",COD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
"Congo, Dem. Rep.",COD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2016,
"Congo, Dem. Rep.",COD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
"Congo, Dem. Rep.",COD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2018,
"Congo, Dem. Rep.",COD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2016,
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,
"Congo, Dem. Rep.",COD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2016,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2018,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,7.84
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2016,8.09
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,7.71
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2018,7.75
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,7.96
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2016,
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2018,
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2016,
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2018,
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2016,
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2018,
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2016,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2018,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,4.17
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,4.3
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.1
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,4.16
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,4.27
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2015,76244544.0
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2016,78789127.0
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2017,81398764.0
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2018,84068091.0
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2019,
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,107.41
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,108.89
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,98.93
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,95.34
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2017,
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2018,
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2019,
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,2410.0
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2016,1820.0
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2017,1480.0
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2018,1640.0
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2016,
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2017,
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2018,
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2019,
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,2015,
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,2016,
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,2017,
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,2018,
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,2019,
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,2015,
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,2016,
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,2017,
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,2018,
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,2019,
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,2015,
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,2016,
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,2017,
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,2018,
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,2019,
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,2015,
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,2016,
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,2017,
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,2018,
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,2019,
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,2015,
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,2016,
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,2017,
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,2018,
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,2019,
"Congo, Rep.",COG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
"Congo, Rep.",COG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2016,
"Congo, Rep.",COG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2017,
"Congo, Rep.",COG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2018,
"Congo, Rep.",COG,Poverty gap at national poverty lines (%),SI.POV.NAGP,2019,
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2016,
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,
"Congo, Rep.",COG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2016,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2017,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2018,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2019,
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,21.64
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2016,21.59
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2017,22.43
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2018,22.83
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2019,22.97
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2016,
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2017,
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2018,
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2019,
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2016,
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2017,
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2018,
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2019,
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2016,
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2017,
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2018,
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2019,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2016,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2017,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2018,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,9.76
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,9.71
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,10.16
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,10.38
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,10.39
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2015,4856095.0
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2016,4980999.0
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2017,5110702.0
